Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L51626,0,302.5,310.3,1584,35.5,158,0,0,0,0,0,0
M19307,1,302.5,310.3,1488,41.8,160,0,0,0,0,0,0
L51628,0,302.4,310.3,1374,51.2,163,1,0,1,0,0,0
M19309,1,302.4,310.3,1378,54.3,165,1,0,1,0,0,0
L51630,0,302.5,310.3,1551,37.3,168,0,0,0,0,0,0
L51631,0,302.5,310.3,1549,40.9,170,0,0,0,0,0,0
M19312,1,302.5,310.3,1447,39.2,172,0,0,0,0,0,0
L51633,0,302.4,310.2,1400,53.7,175,0,0,0,0,0,0
L51634,0,302.4,310.1,1401,48.8,177,0,0,0,0,0,0
H33869,2,302.4,310.1,1597,28.9,179,0,0,0,0,0,0
L51636,0,302.3,310.1,1487,46.0,184,0,0,0,0,0,0
M19317,1,302.5,310.3,1710,27.3,186,0,0,0,0,0,0
L51638,0,302.6,310.4,1478,47.7,189,0,0,0,0,0,0
L51639,0,302.6,310.4,1743,26.3,191,0,0,0,0,0,0
L51640,0,302.6,310.5,1596,32.8,193,0,0,0,0,0,0
L51641,0,302.7,310.5,1642,30.8,195,0,0,0,0,0,0
L51642,0,302.7,310.5,1263,67.8,197,1,0,1,0,1,0
L51643,0,302.8,310.6,2016,19.9,199,0,0,0,0,0,0
L51644,0,302.8,310.6,1671,30.5,201,0,0,0,0,0,0
L51645,0,302.8,310.6,1404,43.2,203,0,0,0,0,0,0
L51646,0,302.8,310.6,1470,41.1,205,0,0,0,0,0,0
L51647,0,302.8,310.6,1617,37.9,207,0,0,0,0,0,0
L51648,0,302.7,310.5,1725,29.0,209,0,0,0,0,0,0
L51649,0,302.7,310.5,1446,40.9,211,1,1,0,0,0,0
L51650,0,302.7,310.6,1564,34.3,0,0,0,0,0,0,0
L51651,0,302.8,310.6,1670,29.1,2,0,0,0,0,0,0
L51652,0,302.7,310.6,1501,48.7,4,0,0,0,0,0,0
L51653,0,302.7,310.5,1551,35.9,6,0,0,0,0,0,0
L51654,0,302.7,310.5,1563,35.0,8,0,0,0,0,0,0
L51655,0,302.7,310.5,1351,41.8,10,1,0,1,0,0,0
L51656,0,302.6,310.4,1415,52.1,12,0,0,0,0,0,0
L51657,0,302.6,310.3,1647,34.2,14,0,0,0,0,0,0
L51658,0,302.5,310.2,1477,41.6,16,0,0,0,0,0,0
L51659,0,302.6,310.2,1923,21.5,18,0,0,0,0,0,0
H33894,2,302.7,310.4,1305,55.2,20,1,0,1,0,0,0
M19341,1,302.6,310.4,1544,35.1,25,0,0,0,0,0,0
H33896,2,302.7,310.5,1568,36.9,28,0,0,0,0,0,0
L51663,0,302.7,310.4,1489,42.7,33,0,0,0,0,0,0
M19344,1,302.6,310.4,1451,43.1,35,0,0,0,0,0,0
L51665,0,302.7,310.4,1542,35.7,38,0,0,0,0,0,0
M19346,1,302.6,310.5,1965,20.2,40,0,0,0,0,0,0
L51667,0,302.5,310.5,1436,36.5,43,0,0,0,0,0,0
M19348,1,302.5,310.4,1509,37.6,45,0,0,0,0,0,0
L51669,0,302.5,310.4,1487,40.2,48,0,0,0,0,0,0
L51670,0,302.5,310.4,1967,20.3,50,0,0,0,0,0,0
H33905,2,302.6,310.4,1409,53.3,52,0,0,0,0,0,0
M19352,1,302.6,310.5,1420,56.4,57,0,0,0,0,0,0
L51673,0,302.7,310.5,1511,37.7,60,0,0,0,0,0,0
H33908,2,302.6,310.4,1649,30.1,62,0,0,0,0,0,0
L51675,0,302.6,310.4,1359,57.2,67,1,0,1,0,0,0
M19356,1,302.5,310.4,1605,36.0,69,0,0,0,0,0,0
L51677,0,302.5,310.3,1523,36.0,72,0,0,0,0,0,0
H33912,2,302.6,310.4,1614,36.0,74,0,0,0,0,0,0
H33913,2,302.6,310.3,1721,27.4,79,0,0,0,0,0,0
L51680,0,302.6,310.4,1638,36.2,84,0,0,0,0,0,0
L51681,0,302.5,310.2,1307,54.0,86,1,0,1,0,0,0
L51682,0,302.4,310.2,1642,28.3,88,0,0,0,0,0,0
M19363,1,302.5,310.2,1751,30.5,90,0,0,0,0,0,0
L51684,0,302.4,310.1,1645,31.6,93,0,0,0,0,0,0
L51685,0,302.4,310.1,1426,46.8,95,0,0,0,0,0,0
M19366,1,302.4,310.1,1520,36.6,97,0,0,0,0,0,0
L51687,0,302.4,310.1,1709,31.8,100,0,0,0,0,0,0
L51688,0,302.4,310.0,1426,46.6,102,0,0,0,0,0,0
L51689,0,302.4,310.1,1429,43.7,104,0,0,0,0,0,0
L51690,0,302.4,310.2,1346,62.4,106,1,0,1,0,0,0
L51691,0,302.5,310.2,1454,43.0,108,0,0,0,0,0,0
M19372,1,302.5,310.3,1411,49.5,110,0,0,0,0,0,0
L51693,0,302.4,310.3,1900,24.4,113,0,0,0,0,0,0
L51694,0,302.4,310.3,1479,36.2,115,0,0,0,0,0,0
L51695,0,302.5,310.4,1415,48.2,117,0,0,0,0,0,0
L51696,0,302.5,310.3,1539,39.0,119,0,0,0,0,0,0
L51697,0,302.4,310.3,1520,31.6,121,0,0,0,0,0,0
L51698,0,302.4,310.3,1480,45.8,123,0,0,0,0,0,0
L51699,0,302.4,310.4,1666,29.7,125,0,0,0,0,0,0
L51700,0,302.4,310.4,1456,47.6,127,0,0,0,0,0,0
L51701,0,302.4,310.4,1865,23.9,129,0,0,0,0,0,0
M19382,1,302.5,310.5,1918,21.6,131,0,0,0,0,0,0
L51703,0,302.5,310.4,1488,48.4,134,0,0,0,0,0,0
M19384,1,302.5,310.5,1527,38.8,136,0,0,0,0,0,0
M19385,1,302.4,310.4,1463,42.2,139,0,0,0,0,0,0
L51706,0,302.4,310.4,1521,38.5,142,0,0,0,0,0,0
M19387,1,302.4,310.5,1372,45.7,144,1,0,1,0,0,0
L51708,0,302.5,310.5,1507,39.5,147,0,0,0,0,0,0
M19389,1,302.4,310.4,1586,34.3,149,0,0,0,0,0,0
L51710,0,302.5,310.4,1487,42.0,152,0,0,0,0,0,0
L51711,0,302.5,310.5,1520,41.2,154,0,0,0,0,0,0
H33946,2,302.5,310.4,1422,41.9,156,0,0,0,0,0,0
M19393,1,302.4,310.3,1375,52.5,161,1,0,1,0,0,0
L51714,0,302.4,310.2,1633,28.0,164,0,0,0,0,0,0
L51715,0,302.4,310.2,1503,36.2,166,0,0,0,0,0,0
L51716,0,302.4,310.2,1351,45.1,168,1,0,1,0,0,0
L51717,0,302.3,310.2,1548,35.3,170,0,0,0,0,0,0
L51718,0,302.4,310.3,1923,23.3,172,0,0,0,0,0,0
L51719,0,302.5,310.3,1592,32.6,174,0,0,0,0,0,0
M19400,1,302.5,310.4,1580,35.6,176,0,0,0,0,0,0
L51721,0,302.5,310.4,1427,46.8,179,0,0,0,0,0,0
M19402,1,302.5,310.4,1581,32.7,181,0,0,0,0,0,0
M19403,1,302.6,310.5,1542,39.9,184,0,0,0,0,0,0
L51724,0,302.5,310.4,1349,55.1,187,1,0,1,0,0,0
L51725,0,302.5,310.5,1463,43.0,189,0,0,0,0,0,0
M19406,1,302.5,310.4,1429,43.2,191,0,0,0,0,0,0
M19407,1,302.5,310.4,1451,53.6,194,0,0,0,0,0,0
L51728,0,302.6,310.5,1511,37.2,197,0,0,0,0,0,0
L51729,0,302.6,310.6,1549,37.5,199,0,0,0,0,0,0
M19410,1,302.5,310.5,1507,40.2,201,0,0,0,0,0,0
M19411,1,302.6,310.5,1524,33.7,204,0,0,0,0,0,0
M19412,1,302.7,310.5,1880,22.7,207,0,0,0,0,0,0
L51733,0,302.6,310.5,1461,45.4,0,0,0,0,0,0,0
L51734,0,302.6,310.5,1748,28.2,2,0,0,0,0,0,0
L51735,0,302.7,310.6,1690,26.7,4,0,0,0,0,0,0
M19416,1,302.7,310.6,1349,51.2,6,1,0,1,0,0,0
L51737,0,302.7,310.6,1686,26.3,9,0,0,0,0,0,0
L51738,0,302.7,310.7,1369,47.5,11,1,0,1,0,0,0
L51739,0,302.7,310.7,1433,43.7,13,0,0,0,0,0,0
L51740,0,302.7,310.7,1597,41.9,15,0,0,0,0,0,0
L51741,0,302.9,310.8,1610,32.2,17,0,0,0,0,0,0
L51742,0,302.7,310.7,1398,57.7,19,0,0,0,0,0,0
L51743,0,302.7,310.7,1977,20.0,21,0,0,0,0,0,0
L51744,0,302.8,310.8,1516,39.5,23,0,0,0,0,0,0
H33979,2,302.7,310.8,1275,55.0,25,1,0,1,0,0,0
L51746,0,302.8,310.8,1402,50.5,30,0,0,0,0,0,0
M19427,1,302.8,310.8,1451,44.7,32,0,0,0,0,0,0
M19428,1,302.7,310.8,1555,36.1,35,0,0,0,0,0,0
L51749,0,302.8,310.9,1636,35.0,38,0,0,0,0,0,0
L51750,0,302.8,310.9,1312,52.2,40,1,0,1,0,0,0
L51751,0,302.8,310.9,1708,29.8,42,0,0,0,0,0,0
M19432,1,302.9,311.0,1556,36.5,44,0,0,0,0,0,0
H33987,2,302.8,311.0,1436,43.5,47,0,0,0,0,0,0
M19434,1,302.9,311.0,1402,40.7,52,0,0,0,0,0,0
M19435,1,302.9,311.0,1437,49.9,55,0,0,0,0,0,0
M19436,1,302.9,311.1,1926,21.8,58,0,0,0,0,0,0
L51757,0,303.0,311.2,1800,23.7,61,0,0,0,0,0,0
L51758,0,303.0,311.2,1641,32.6,63,0,0,0,0,0,0
L51759,0,303.0,311.2,1374,48.2,65,1,0,1,0,0,0
L51760,0,303.0,311.2,1494,37.0,67,0,0,0,0,0,0
L51761,0,303.0,311.2,1601,32.9,69,0,0,0,0,0,0
L51762,0,302.9,311.2,1634,36.9,71,0,0,0,0,0,0
M19443,1,302.9,311.2,1467,37.7,73,0,0,0,0,0,0
L51764,0,302.8,311.1,1550,32.3,76,0,0,0,0,0,0
L51765,0,302.8,311.1,1563,32.2,78,0,0,0,0,0,0
L51766,0,302.7,310.9,1395,48.3,80,0,0,0,0,0,0
M19447,1,302.8,311.0,1507,33.4,82,0,0,0,0,0,0
L51768,0,302.8,311.0,1564,38.5,85,0,0,0,0,0,0
L51769,0,302.8,311.1,1721,30.0,87,0,0,0,0,0,0
L51770,0,302.8,311.1,1456,36.1,89,0,0,0,0,0,0
H34005,2,302.9,311.2,2102,17.8,91,0,0,0,0,0,0
L51772,0,302.9,311.1,1555,33.9,96,0,0,0,0,0,0
L51773,0,303.0,311.2,1409,41.9,98,0,0,0,0,0,0
M19454,1,303.0,311.2,1387,41.4,100,0,0,0,0,0,0
M19455,1,303.0,311.2,1460,43.9,103,0,0,0,0,0,0
L51776,0,303.0,311.2,1361,47.6,106,1,0,1,0,0,0
M19457,1,303.0,311.1,1490,43.0,108,0,0,0,0,0,0
L51778,0,303.1,311.2,1399,49.2,111,0,0,0,0,0,0
L51779,0,303.1,311.1,1420,55.8,113,0,0,0,0,0,0
L51780,0,303.0,311.0,1359,44.2,115,1,0,1,0,0,0
M19461,1,303.0,311.1,1372,54.3,117,1,0,1,0,0,0
M19462,1,303.0,311.0,1409,41.7,120,0,0,0,0,0,0
H34017,2,302.9,311.0,1452,58.3,123,0,0,0,0,0,0
L51784,0,302.9,311.0,1820,24.6,128,0,0,0,0,0,0
H34019,2,302.9,311.0,1469,48.7,130,0,0,0,0,0,0
L51786,0,302.9,311.1,1556,45.3,135,0,0,0,0,0,0
L51787,0,303.0,311.1,1980,20.2,137,0,0,0,0,0,0
M19468,1,303.0,311.2,1519,38.0,139,0,0,0,0,0,0
L51789,0,303.0,311.2,1456,44.0,142,0,0,0,0,0,0
L51790,0,303.1,311.2,1394,45.3,144,0,0,0,0,0,0
L51791,0,303.0,311.3,1365,56.2,146,1,0,1,0,0,0
L51792,0,303.0,311.3,2194,16.5,148,0,0,0,0,0,0
L51793,0,303.1,311.3,1403,55.6,150,0,0,0,0,0,0
H34028,2,303.0,311.2,1503,37.0,152,0,0,0,0,0,0
L51795,0,303.0,311.3,1793,29.3,157,0,0,0,0,0,0
L51796,0,303.1,311.4,1829,24.5,159,0,0,0,0,0,0
M19477,1,303.1,311.4,1831,23.3,161,0,0,0,0,0,0
M19478,1,303.0,311.3,1335,53.6,164,1,0,1,0,0,0
H34033,2,303.1,311.3,2056,19.7,167,0,0,0,0,0,0
L51800,0,303.1,311.3,1336,52.6,172,1,0,1,0,0,0
L51801,0,303.0,311.2,1341,51.0,174,1,0,1,0,0,0
M19482,1,303.0,311.1,1526,37.3,176,0,0,0,0,0,0
L51803,0,303.0,311.1,1525,40.7,179,0,0,0,0,0,0
M19484,1,303.0,311.1,1428,39.8,181,0,0,0,0,0,0
L51805,0,303.0,311.2,1511,45.7,184,0,0,0,0,0,0
L51806,0,303.0,311.2,1664,29.8,186,0,0,0,0,0,0
M19487,1,303.0,311.2,1592,38.9,188,0,0,0,0,0,0
M19488,1,303.0,311.1,1597,36.7,191,0,0,0,0,0,0
L51809,0,303.0,311.2,1735,26.1,194,0,0,0,0,0,0
L51810,0,302.9,311.2,1751,23.8,196,0,0,0,0,0,0
L51811,0,303.0,311.2,1383,44.6,198,0,0,0,0,0,0
M19492,1,302.9,311.2,1330,53.7,200,1,0,1,0,0,0
L51813,0,303.0,311.2,1382,50.5,203,0,0,0,0,0,0
L51814,0,303.0,311.2,1755,30.4,205,0,0,0,0,0,0
M19495,1,303.0,311.2,1614,35.7,207,0,0,0,0,0,0
L51816,0,303.0,311.3,1466,43.0,210,0,0,0,0,0,0
M19497,1,303.1,311.3,1847,24.7,212,0,0,0,0,0,0
L51818,0,303.1,311.3,1474,34.8,215,0,0,0,0,0,0
L51819,0,303.1,311.3,1657,31.8,217,0,0,0,0,0,0
L51820,0,303.1,311.2,1435,40.1,219,0,0,0,0,0,0
H34055,2,303.1,311.3,1494,42.7,221,0,0,0,0,0,0
L51822,0,303.2,311.4,1238,54.6,226,1,0,1,0,1,0
L51823,0,303.2,311.4,1324,54.2,228,1,0,1,0,1,0
L51824,0,303.2,311.4,1514,41.2,230,0,0,0,0,0,0
L51825,0,303.3,311.4,1732,25.6,232,0,0,0,0,0,0
L51826,0,303.3,311.4,1497,46.0,234,1,1,0,0,0,0
L51827,0,303.3,311.4,1958,21.5,0,0,0,0,0,0,0
L51828,0,303.3,311.4,1630,32.5,2,0,0,0,0,0,0
M19509,1,303.3,311.4,1395,59.1,4,0,0,0,0,0,0
L51830,0,303.3,311.4,1658,30.5,7,0,0,0,0,0,0
L51831,0,303.2,311.4,1349,51.1,9,1,0,1,0,0,0
L51832,0,303.1,311.2,1452,52.9,11,0,0,0,0,0,0
M19513,1,303.1,311.1,1594,35.5,13,0,0,0,0,0,0
M19514,1,303.1,311.0,1510,47.6,16,0,0,0,0,0,0
L51835,0,303.1,311.1,1854,22.6,19,0,0,0,0,0,0
L51836,0,303.1,311.2,1626,32.3,21,0,0,0,0,0,0
L51837,0,303.1,311.2,1628,35.2,23,0,0,0,0,0,0
L51838,0,303.1,311.2,1679,34.8,25,0,0,0,0,0,0
M19519,1,303.1,311.2,1489,44.5,27,0,0,0,0,0,0
L51840,0,303.2,311.2,1439,43.9,30,0,0,0,0,0,0
L51841,0,303.3,311.3,1350,48.1,32,1,0,1,0,0,0
H34076,2,303.3,311.2,1607,31.7,34,0,0,0,0,0,0
L51843,0,303.3,311.3,1389,53.9,39,0,0,0,0,0,0
M19524,1,303.3,311.3,1566,46.1,41,0,0,0,0,0,0
M19525,1,303.4,311.4,1307,54.0,44,1,0,1,0,0,0
M19526,1,303.3,311.5,1569,36.6,47,0,0,0,0,0,0
H34081,2,303.3,311.4,1651,30.6,50,0,0,0,0,0,0
H34082,2,303.3,311.4,1692,27.9,55,0,0,0,0,0,0
M19529,1,303.3,311.5,1373,47.3,60,1,0,1,0,0,0
L51850,0,303.2,311.4,1610,35.5,63,0,0,0,0,0,0
L51851,0,303.3,311.4,1511,43.4,65,0,0,0,0,0,0
L51852,0,303.3,311.5,1412,55.6,67,0,0,0,0,0,0
L51853,0,303.4,311.5,1501,36.2,69,0,0,0,0,0,0
L51854,0,303.4,311.5,1414,44.8,71,0,0,0,0,0,0
H34089,2,303.5,311.5,1629,33.5,73,0,0,0,0,0,0
L51856,0,303.4,311.5,1879,21.3,78,0,0,0,0,0,0
H34091,2,303.5,311.6,1466,47.0,80,0,0,0,0,0,0
H34092,2,303.6,311.7,1476,40.1,85,0,0,0,0,0,0
L51859,0,303.6,311.8,1695,30.7,90,0,0,0,0,0,0
L51860,0,303.6,311.7,1491,39.8,92,0,0,0,0,0,0
M19541,1,303.6,311.8,1659,34.7,94,0,0,0,0,0,0
L51862,0,303.6,311.8,1567,31.7,97,0,0,0,0,0,0
L51863,0,303.6,311.8,1736,32.9,99,0,0,0,0,0,0
M19544,1,303.6,311.8,1421,44.8,101,1,0,0,0,0,0
M19545,1,303.6,311.8,1627,30.8,104,0,0,0,0,0,0
M19546,1,303.5,311.6,1562,34.2,107,0,0,0,0,0,0
L51867,0,303.5,311.6,2183,17.0,110,0,0,0,0,0,0
L51868,0,303.5,311.6,1577,38.1,112,0,0,0,0,0,0
M19549,1,303.4,311.5,1560,36.4,114,0,0,0,0,0,0
M19550,1,303.4,311.5,1483,43.0,117,0,0,0,0,0,0
L51871,0,303.5,311.5,1535,33.3,120,0,0,0,0,0,0
M19552,1,303.4,311.4,1606,29.6,122,0,0,0,0,0,0
M19553,1,303.4,311.5,1817,24.7,125,0,0,0,0,0,0
L51874,0,303.4,311.5,1424,50.8,128,0,0,0,0,0,0
L51875,0,303.3,311.6,1514,34.7,130,0,0,0,0,0,0
L51876,0,303.4,311.6,1449,41.7,132,0,0,0,0,0,0
M19557,1,303.5,311.6,1573,34.0,134,0,0,0,0,0,0
L51878,0,303.4,311.6,1564,41.9,137,0,0,0,0,0,0
L51879,0,303.5,311.6,1428,46.2,139,0,0,0,0,0,0
L51880,0,303.5,311.7,1620,31.0,141,0,0,0,0,0,0
H34115,2,303.5,311.7,1584,32.7,143,0,0,0,0,0,0
L51882,0,303.6,311.8,1222,66.8,148,1,0,1,0,0,0
M19563,1,303.6,311.8,1432,42.5,150,0,0,0,0,0,0
L51884,0,303.7,311.9,1561,33.3,153,0,0,0,0,0,0
L51885,0,303.6,311.8,1614,33.2,155,0,0,0,0,0,0
L51886,0,303.5,311.7,1959,22.3,157,0,0,0,0,0,0
L51887,0,303.5,311.8,1944,23.5,159,0,0,0,0,0,0
L51888,0,303.4,311.7,1793,25.8,161,0,0,0,0,0,0
M19569,1,303.4,311.6,1446,50.0,163,0,0,0,0,0,0
L51890,0,303.4,311.7,1673,32.2,166,0,0,0,0,0,0
M19571,1,303.4,311.7,1515,44.2,168,0,0,0,0,0,0
L51892,0,303.4,311.8,1564,35.9,171,0,0,0,0,0,0
L51893,0,303.5,311.8,1451,45.2,173,0,0,0,0,0,0
H34128,2,303.4,311.8,1693,28.3,175,0,0,0,0,0,0
L51895,0,303.4,311.7,1476,42.3,180,0,0,0,0,0,0
L51896,0,303.4,311.6,1712,30.1,182,0,0,0,0,0,0
M19577,1,303.4,311.6,1425,45.4,184,0,0,0,0,0,0
L51898,0,303.3,311.6,1337,56.8,187,1,0,1,0,0,0
M19579,1,303.4,311.7,1690,34.9,189,0,0,0,0,0,0
M19580,1,303.4,311.7,1353,44.1,192,1,0,1,0,0,0
L51901,0,303.5,311.8,1927,21.9,195,0,0,0,0,0,0
M19582,1,303.4,311.8,1391,42.7,197,0,0,0,0,0,0
L51903,0,303.4,311.8,1366,50.9,200,1,0,1,0,0,0
L51904,0,303.4,311.9,1771,31.6,202,0,0,0,0,0,0
M19585,1,303.4,311.8,1515,42.6,204,0,0,0,0,0,0
M19586,1,303.4,311.8,2133,18.3,207,0,0,0,0,0,0
M19587,1,303.4,311.8,1341,47.0,210,1,0,1,0,0,0
L51908,0,303.4,311.7,1406,47.1,213,0,0,0,0,0,0
L51909,0,303.4,311.8,1306,61.0,215,1,0,1,0,1,0
L51910,0,303.3,311.7,1508,35.5,217,0,0,0,0,0,0
L51911,0,303.3,311.6,1301,45.1,219,1,0,1,0,0,0
L51912,0,303.3,311.7,1539,38.5,221,0,0,0,0,0,0
L51913,0,303.3,311.6,1484,44.6,223,0,0,0,0,0,0
L51914,0,303.2,311.5,1507,39.2,225,0,0,0,0,0,0
L51915,0,303.2,311.5,1544,42.5,227,0,0,0,0,0,0
L51916,0,303.2,311.5,1513,37.9,0,0,0,0,0,0,0
M19597,1,303.2,311.5,1336,58.2,2,1,0,1,0,0,0
M19598,1,303.2,311.4,2102,19.0,5,0,0,0,0,0,0
L51919,0,303.2,311.4,1351,53.8,8,1,0,1,0,0,0
L51920,0,303.3,311.5,1601,35.2,10,0,0,0,0,0,0
L51921,0,303.2,311.3,1393,52.9,12,0,0,0,0,0,0
L51922,0,303.3,311.3,1592,33.7,14,0,0,0,0,0,0
L51923,0,303.3,311.3,1409,51.8,16,0,0,0,0,0,0
L51924,0,303.3,311.3,1393,47.4,18,0,0,0,0,0,0
H34159,2,303.2,311.2,1475,43.1,20,0,0,0,0,0,0
L51926,0,303.2,311.2,1427,45.6,25,0,0,0,0,0,0
L51927,0,303.3,311.2,1763,27.3,27,0,0,0,0,0,0
L51928,0,303.2,311.2,1363,46.7,29,1,0,1,0,0,0
L51929,0,303.2,311.2,1404,50.9,31,0,0,0,0,0,0
M19610,1,303.2,311.2,1688,31.9,33,0,0,0,0,0,0
L51931,0,303.3,311.4,1510,37.3,36,0,0,0,0,0,0
H34166,2,303.3,311.3,1502,39.5,38,0,0,0,0,0,0
H34167,2,303.2,311.4,1607,36.6,43,0,0,0,0,0,0
M19614,1,303.3,311.5,1384,54.8,48,0,0,0,0,0,0
L51935,0,303.4,311.7,1295,51.3,51,1,0,1,0,0,0
H34170,2,303.4,311.7,1991,19.0,53,0,0,0,0,0,0
L51937,0,303.4,311.6,1497,42.8,58,0,0,0,0,0,0
L51938,0,303.5,311.6,1465,48.7,60,0,0,0,0,0,0
L51939,0,303.5,311.6,1361,46.5,62,1,0,1,0,0,0
L51940,0,303.6,311.7,1546,38.5,64,0,0,0,0,0,0
H34175,2,303.7,311.9,1332,52.7,66,1,0,1,0,0,0
M19622,1,303.7,312.0,2663,11.4,71,1,0,0,1,0,0
L51943,0,303.7,312.1,1443,45.9,74,0,0,0,0,0,0
M19624,1,303.7,312.0,1402,48.6,76,0,0,0,0,0,0
L51945,0,303.7,312.0,1892,22.5,79,0,0,0,0,0,0
M19626,1,303.6,312.0,1645,35.7,81,0,0,0,0,0,0
L51947,0,303.6,311.9,1473,50.1,84,0,0,0,0,0,0
L51948,0,303.6,312.0,1309,52.9,86,1,0,1,0,0,0
H34183,2,303.6,311.9,1544,37.1,88,0,0,0,0,0,0
L51950,0,303.5,311.9,1344,49.3,93,1,0,1,0,0,0
M19631,1,303.6,311.9,1617,36.0,95,0,0,0,0,0,0
M19632,1,303.6,312.0,1435,37.9,98,0,0,0,0,0,0
L51953,0,303.6,312.0,1391,50.3,101,0,0,0,0,0,0
L51954,0,303.6,312.0,1827,23.3,103,0,0,0,0,0,0
L51955,0,303.5,312.0,1761,25.8,105,0,0,0,0,0,0
L51956,0,303.5,312.1,1522,36.4,107,0,0,0,0,0,0
M19637,1,303.5,312.2,1818,23.6,109,0,0,0,0,0,0
H34192,2,303.6,312.2,1371,54.6,112,1,0,1,0,0,0
L51959,0,303.7,312.3,1511,38.9,117,0,0,0,0,0,0
L51960,0,303.7,312.4,1404,46.6,119,0,0,0,0,0,0
L51961,0,303.7,312.3,1384,45.9,121,0,0,0,0,0,0
L51962,0,303.8,312.5,1368,52.6,123,0,0,0,0,0,0
L51963,0,303.7,312.5,1641,36.0,125,0,0,0,0,0,0
L51964,0,303.9,312.6,1642,32.3,127,0,0,0,0,0,0
H34199,2,303.9,312.7,1401,50.0,129,0,0,0,0,0,0
L51966,0,303.8,312.6,1577,41.3,134,0,0,0,0,0,0
L51967,0,303.7,312.6,1396,44.1,136,0,0,0,0,0,0
H34202,2,303.7,312.6,1514,35.5,138,0,0,0,0,0,0
L51969,0,303.8,312.8,1646,35.8,143,0,0,0,0,0,0
L51970,0,303.8,312.8,1443,40.7,145,0,0,0,0,0,0
M19651,1,303.7,312.7,1469,48.5,147,0,0,0,0,0,0
H34206,2,303.7,312.7,1564,40.2,150,0,0,0,0,0,0
H34207,2,303.6,312.6,1498,40.2,155,0,0,0,0,0,0
L51974,0,303.6,312.6,1699,27.9,160,0,0,0,0,0,0
L51975,0,303.6,312.5,1431,49.0,162,0,0,0,0,0,0
L51976,0,303.5,312.4,1390,47.3,164,0,0,0,0,0,0
L51977,0,303.5,312.5,1380,46.1,166,0,0,0,0,0,0
L51978,0,303.5,312.5,1457,46.4,168,0,0,0,0,0,0
L51979,0,303.5,312.5,1418,42.2,170,0,0,0,0,0,0
M19660,1,303.5,312.5,1353,51.0,172,0,0,0,0,0,0
L51981,0,303.5,312.4,1574,32.7,175,0,0,0,0,0,0
M19662,1,303.5,312.4,1318,54.2,177,0,0,0,0,0,0
L51983,0,303.6,312.5,1710,31.4,180,0,0,0,0,0,0
L51984,0,303.7,312.6,1621,38.8,182,0,0,0,0,0,0
L51985,0,303.6,312.6,1606,33.6,184,0,0,0,0,0,0
H34220,2,303.6,312.5,1375,54.0,186,0,0,0,0,0,0
L51987,0,303.5,312.4,1503,36.5,191,0,0,0,0,0,0
L51988,0,303.5,312.3,1404,48.6,193,0,0,0,0,0,0
L51989,0,303.4,312.2,1656,32.7,195,0,0,0,0,0,0
M19670,1,303.4,312.1,1499,39.4,197,0,0,0,0,0,0
M19671,1,303.4,312.0,1748,28.4,200,0,0,0,0,0,0
L51992,0,303.4,311.9,1531,37.9,203,0,0,0,0,0,0
M19673,1,303.3,311.8,1536,40.6,205,0,0,0,0,0,0
L51994,0,303.4,311.8,1401,53.0,208,1,0,0,0,1,0
H34229,2,303.4,311.9,1534,33.2,210,0,0,0,0,0,0
L51996,0,303.4,312.0,1521,35.9,215,1,1,0,0,0,0
L51997,0,303.5,312.1,1674,30.8,0,0,0,0,0,0,0
M19678,1,303.6,312.1,1967,20.9,2,0,0,0,0,0,0
L51999,0,303.6,312.2,1696,30.7,5,0,0,0,0,0,0
M19680,1,303.6,312.1,1627,32.5,7,0,0,0,0,0,0
L52001,0,303.5,311.9,1405,45.6,10,0,0,0,0,0,0
L52002,0,303.5,311.9,1565,38.9,12,0,0,0,0,0,0
L52003,0,303.5,311.9,1493,38.7,14,0,0,0,0,0,0
L52004,0,303.4,311.8,1499,45.0,16,0,0,0,0,0,0
L52005,0,303.3,311.8,1692,30.6,18,0,0,0,0,0,0
L52006,0,303.4,311.8,2268,15.8,20,0,0,0,0,0,0
L52007,0,303.4,311.8,1438,58.9,22,0,0,0,0,0,0
L52008,0,303.5,311.9,1515,39.2,24,0,0,0,0,0,0
L52009,0,303.4,311.9,1491,38.2,26,0,0,0,0,0,0
L52010,0,303.5,312.0,1756,29.7,28,0,0,0,0,0,0
L52011,0,303.5,312.0,1366,54.5,30,1,0,1,0,0,0
L52012,0,303.5,312.0,1436,45.1,32,0,0,0,0,0,0
L52013,0,303.4,311.9,1377,41.6,34,1,0,1,0,0,0
M19694,1,303.4,311.9,1510,42.2,36,0,0,0,0,0,0
M19695,1,303.4,311.9,1419,50.9,39,0,0,0,0,0,0
L52016,0,303.3,311.8,1315,62.0,42,1,0,1,0,0,0
H34251,2,303.3,311.8,1806,27.7,44,0,0,0,0,0,0
H34252,2,303.3,311.8,1649,29.4,49,0,0,0,0,0,0
H34253,2,303.4,311.9,1402,50.0,54,0,0,0,0,0,0
L52020,0,303.4,311.9,1298,63.9,59,1,0,1,0,0,0
M19701,1,303.3,311.8,1441,44.9,61,0,0,0,0,0,0
M19702,1,303.3,311.8,1489,49.4,64,0,0,0,0,0,0
